epoch_10,epoch_20,epoch_30,epoch_40,epoch_50,epoch_60,epoch_70,epoch_80,epoch_90,epoch_100
ENSG00000118113.12,ENSG00000105409.19,ENSG00000102837.7,ENSG00000146648.18,ENSG00000106236.4,ENSG00000167641.11,ENSG00000163993.7,ENSG00000105409.19,ENSG00000121552.4,ENSG00000121552.4
ENSG00000198732.11,ENSG00000164308.17,ENSG00000166741.7,ENSG00000122585.8,ENSG00000173432.12,ENSG00000211660.3,ENSG00000184254.17,ENSG00000163873.10,ENSG00000262655.4,ENSG00000262655.4
ENSG00000067048.17,ENSG00000123560.14,ENSG00000164308.17,ENSG00000102837.7,ENSG00000118113.12,ENSG00000067048.17,ENSG00000166147.14,ENSG00000011347.10,ENSG00000073792.16,ENSG00000215018.10
ENSG00000175793.12,ENSG00000173068.18,ENSG00000123560.14,ENSG00000166741.7,ENSG00000101425.14,ENSG00000101425.14,ENSG00000101425.14,ENSG00000121552.4,ENSG00000104327.7,ENSG00000104327.7
ENSG00000105409.19,ENSG00000067048.17,ENSG00000173068.18,ENSG00000132164.10,ENSG00000102837.7,ENSG00000112715.24,ENSG00000104327.7,ENSG00000104327.7,ENSG00000106236.4,ENSG00000106236.4
ENSG00000173068.18,ENSG00000077279.19,ENSG00000067048.17,ENSG00000101425.14,ENSG00000146648.18,ENSG00000262655.4,ENSG00000163221.9,ENSG00000166394.15,ENSG00000101438.4,ENSG00000101438.4
ENSG00000105519.18,ENSG00000124469.12,ENSG00000124469.12,ENSG00000067048.17,ENSG00000067048.17,ENSG00000143546.10,ENSG00000148346.12,ENSG00000073792.16,ENSG00000266964.5,ENSG00000125398.8
ENSG00000124469.12,ENSG00000175793.12,ENSG00000122585.8,ENSG00000123560.14,ENSG00000169919.17,ENSG00000104918.8,ENSG00000073792.16,ENSG00000135838.13,ENSG00000125398.8,ENSG00000266964.5
ENSG00000085265.11,ENSG00000105519.18,ENSG00000175793.12,ENSG00000173068.18,ENSG00000166741.7,ENSG00000118113.12,ENSG00000121552.4,ENSG00000184254.17,ENSG00000105409.19,ENSG00000105409.19
ENSG00000101327.9,ENSG00000085265.11,ENSG00000101425.14,ENSG00000164308.17,ENSG00000173068.18,ENSG00000173432.12,ENSG00000011347.10,ENSG00000101438.4,ENSG00000101327.9,ENSG00000160883.11
ENSG00000077279.19,ENSG00000101327.9,ENSG00000085265.11,ENSG00000106236.4,ENSG00000123560.14,ENSG00000104327.7,ENSG00000163873.10,ENSG00000101327.9,ENSG00000079931.15,ENSG00000169715.15
ENSG00000122585.8,ENSG00000100146.18,ENSG00000105519.18,ENSG00000124469.12,ENSG00000164308.17,ENSG00000102837.7,ENSG00000101327.9,ENSG00000163993.7,ENSG00000160883.11,ENSG00000079931.15
ENSG00000100146.18,ENSG00000122585.8,ENSG00000132164.10,ENSG00000175793.12,ENSG00000112715.24,ENSG00000173068.18,ENSG00000211660.3,ENSG00000101425.14,ENSG00000184254.17,ENSG00000240694.9_y
ENSG00000138772.13,ENSG00000101425.14,ENSG00000100146.18,ENSG00000085265.11,ENSG00000104327.7,ENSG00000146648.18,ENSG00000173068.18,ENSG00000125398.8,ENSG00000169715.15,ENSG00000101327.9
ENSG00000101425.14,ENSG00000138772.13,ENSG00000101327.9,ENSG00000105519.18,ENSG00000124469.12,ENSG00000166741.7,ENSG00000100985.7,ENSG00000160883.11,ENSG00000156535.15,ENSG00000156535.15
ENSG00000104435.14,ENSG00000104435.14,ENSG00000121905.10,ENSG00000100146.18,ENSG00000175793.12,ENSG00000101327.9,ENSG00000118113.12,ENSG00000169715.15,ENSG00000128340.15,ENSG00000128340.15
ENSG00000127561.15_y,ENSG00000127561.15_y,ENSG00000106236.4,ENSG00000101327.9,ENSG00000101327.9,ENSG00000100985.7,ENSG00000015413.9,ENSG00000079931.15,ENSG00000240694.9_y,ENSG00000142552.8
ENSG00000168298.7,ENSG00000132164.10,ENSG00000138772.13,ENSG00000104327.7,ENSG00000085265.11,ENSG00000166147.14,ENSG00000104918.8,ENSG00000100985.7,ENSG00000188257.11,ENSG00000001561.7
ENSG00000157601.14,ENSG00000157601.14,ENSG00000104435.14,ENSG00000112715.24,ENSG00000106366.9,ENSG00000164308.17,ENSG00000143546.10,ENSG00000015413.9,ENSG00000101425.14,ENSG00000184254.17
ENSG00000136235.17,ENSG00000168298.7,ENSG00000127561.15_y,ENSG00000127561.15_y,ENSG00000167641.11,ENSG00000123560.14,ENSG00000102837.7,ENSG00000129988.6,ENSG00000001561.7,ENSG00000089041.17
ENSG00000132164.10,ENSG00000136235.17,ENSG00000168298.7,ENSG00000104435.14,ENSG00000262655.4,ENSG00000124469.12,ENSG00000173432.12,ENSG00000128340.15,ENSG00000100985.7,ENSG00000165457.14
ENSG00000120332.16,ENSG00000106236.4,ENSG00000157601.14,ENSG00000138772.13,ENSG00000100985.7,ENSG00000073792.16,ENSG00000129988.6,ENSG00000156535.15,ENSG00000089041.17,ENSG00000196139.14
ENSG00000112715.24,ENSG00000120332.16,ENSG00000112715.24,ENSG00000168298.7,ENSG00000105519.18,ENSG00000175793.12,ENSG00000101438.4,ENSG00000148346.12,ENSG00000163993.7,ENSG00000168243.11_y
ENSG00000211668.2,ENSG00000112715.24,ENSG00000005381.8,ENSG00000005381.8,ENSG00000100146.18,ENSG00000015413.9,ENSG00000166394.15,ENSG00000173068.18,ENSG00000015413.9,ENSG00000157103.12
ENSG00000137463.5,ENSG00000091664.9,ENSG00000136235.17,ENSG00000157601.14,ENSG00000127561.15_y,ENSG00000085265.11,ENSG00000169715.15,ENSG00000116983.13,ENSG00000142552.8,ENSG00000015413.9
ENSG00000159212.12,ENSG00000005381.8,ENSG00000120332.16,ENSG00000120332.16,ENSG00000104435.14,ENSG00000127561.15_y,ENSG00000146648.18,ENSG00000089041.17,ENSG00000196139.14,ENSG00000100985.7
ENSG00000005381.8,ENSG00000211668.2,ENSG00000104327.7,ENSG00000100985.7,ENSG00000005381.8,ENSG00000121552.4,ENSG00000175793.12,ENSG00000142552.8,ENSG00000165457.14,ENSG00000116983.13
ENSG00000140092.14_y,ENSG00000137463.5,ENSG00000091664.9,ENSG00000136235.17,ENSG00000168298.7,ENSG00000100146.18,ENSG00000160883.11,ENSG00000196139.14,ENSG00000129988.6,ENSG00000101425.14
ENSG00000091664.9,ENSG00000159212.12,ENSG00000211668.2,ENSG00000211668.2,ENSG00000138772.13,ENSG00000105519.18,ENSG00000116983.13,ENSG00000163221.9,ENSG00000168243.11_y,ENSG00000104951.16
ENSG00000163220.11,ENSG00000163220.11,ENSG00000137463.5,ENSG00000137463.5,ENSG00000185518.11_y,ENSG00000005381.8,ENSG00000164308.17,ENSG00000240694.9_y,ENSG00000104951.16,ENSG00000243264.2
ENSG00000106236.4,ENSG00000140092.14_y,ENSG00000159212.12,ENSG00000169919.17,ENSG00000120332.16,ENSG00000185518.11_y,ENSG00000166741.7,ENSG00000157103.12,ENSG00000157103.12,ENSG00000129988.6
ENSG00000107159.13,ENSG00000104327.7,ENSG00000163220.11,ENSG00000091664.9,ENSG00000157601.14,ENSG00000105810.10_y,ENSG00000127561.15_y,ENSG00000121039.10,ENSG00000116983.13,ENSG00000117569.18
ENSG00000064886.14,ENSG00000196415.10,ENSG00000196415.10,ENSG00000185518.11_y,ENSG00000211668.2,ENSG00000011347.10,ENSG00000135838.13,ENSG00000175793.12,ENSG00000121039.10,ENSG00000089199.10
ENSG00000196415.10,ENSG00000064886.14,ENSG00000185518.11_y,ENSG00000159212.12,ENSG00000136235.17,ENSG00000104435.14,ENSG00000124469.12,ENSG00000104951.16,ENSG00000243264.2,ENSG00000196353.11
ENSG00000104327.7,ENSG00000167772.12,ENSG00000140092.14_y,ENSG00000196415.10,ENSG00000137463.5,ENSG00000129988.6,ENSG00000105810.10_y,ENSG00000089199.10,ENSG00000118257.16,ENSG00000101825.8
ENSG00000167772.12,ENSG00000170323.9,ENSG00000064886.14,ENSG00000163220.11,ENSG00000105810.10_y,ENSG00000163873.10,ENSG00000123560.14,ENSG00000183036.11,ENSG00000089199.10,ENSG00000163993.7
ENSG00000164303.11,ENSG00000107159.13,ENSG00000167772.12,ENSG00000064886.14,ENSG00000015413.9,ENSG00000138772.13,ENSG00000005381.8,ENSG00000211660.3,ENSG00000165025.15,ENSG00000121039.10
ENSG00000170323.9,ENSG00000164303.11,ENSG00000170323.9,ENSG00000140092.14_y,ENSG00000196415.10,ENSG00000168298.7,ENSG00000183036.11,ENSG00000001561.7,ENSG00000101825.8,ENSG00000165025.15
ENSG00000185518.11_y,ENSG00000185518.11_y,ENSG00000100985.7,ENSG00000170323.9,ENSG00000091664.9,ENSG00000120332.16,ENSG00000079931.15,ENSG00000102837.7,ENSG00000196353.11,ENSG00000118257.16
ENSG00000133110.15,ENSG00000121905.10,ENSG00000164303.11,ENSG00000105810.10_y,ENSG00000159212.12,ENSG00000196415.10,ENSG00000185518.11_y,ENSG00000118257.16,ENSG00000117569.18,ENSG00000153071.15
ENSG00000128564.7,ENSG00000128564.7,ENSG00000107159.13,ENSG00000167641.11,ENSG00000162493.16,ENSG00000211668.2,ENSG00000156535.15,ENSG00000118113.12,ENSG00000173068.18,ENSG00000008394.13
ENSG00000162493.16,ENSG00000133110.15,ENSG00000128564.7,ENSG00000167772.12,ENSG00000073792.16,ENSG00000136235.17,ENSG00000128340.15,ENSG00000168243.11_y,ENSG00000148346.12,ENSG00000186642.16
ENSG00000135452.10,ENSG00000171724.3,ENSG00000133110.15,ENSG00000162493.16,ENSG00000064886.14,ENSG00000137463.5,ENSG00000138772.13,ENSG00000101825.8,ENSG00000008394.13,ENSG00000203747.11
ENSG00000204071.10,ENSG00000162493.16,ENSG00000162493.16,ENSG00000107159.13,ENSG00000163220.11,ENSG00000157601.14,ENSG00000121039.10,ENSG00000173432.12,ENSG00000203747.11,ENSG00000183036.11
ENSG00000171724.3,ENSG00000135452.10,ENSG00000105810.10_y,ENSG00000164303.11,ENSG00000166147.14,ENSG00000160883.11,ENSG00000085265.11,ENSG00000165457.14,ENSG00000175793.12,ENSG00000102032.13
ENSG00000145920.15,ENSG00000204071.10,ENSG00000204071.10,ENSG00000128564.7,ENSG00000170323.9,ENSG00000101438.4,ENSG00000157103.12,ENSG00000248485.2,ENSG00000183036.11,ENSG00000173068.18
ENSG00000159339.13,ENSG00000100985.7,ENSG00000171724.3,ENSG00000133110.15,ENSG00000140092.14_y,ENSG00000169715.15,ENSG00000196139.14,ENSG00000163406.11,ENSG00000153071.15,ENSG00000163406.11
ENSG00000121316.11,ENSG00000145920.15,ENSG00000135452.10,ENSG00000106366.9,ENSG00000167772.12,ENSG00000183036.11,ENSG00000196415.10,ENSG00000105810.10_y,ENSG00000102032.13,ENSG00000278196.3
ENSG00000144339.12,ENSG00000105810.10_y,ENSG00000145920.15,ENSG00000204071.10,ENSG00000107159.13,ENSG00000162493.16,ENSG00000089199.10,ENSG00000104918.8,ENSG00000186642.16,ENSG00000164530.15
ENSG00000139329.5,ENSG00000144339.12,ENSG00000121316.11,ENSG00000121316.11,ENSG00000121316.11,ENSG00000121316.11,ENSG00000142552.8,ENSG00000127561.15_y,ENSG00000163406.11,ENSG00000142583.18
ENSG00000105810.10_y,ENSG00000106809.11,ENSG00000144339.12,ENSG00000262655.4,ENSG00000164303.11,ENSG00000140092.14_y,ENSG00000101825.8,ENSG00000005381.8,ENSG00000248485.2,ENSG00000175793.12
ENSG00000164879.7,ENSG00000139329.5,ENSG00000167641.11,ENSG00000135452.10,ENSG00000128564.7,ENSG00000159212.12,ENSG00000121316.11,ENSG00000117569.18,ENSG00000142583.18,ENSG00000188257.11
ENSG00000100985.7,ENSG00000121316.11,ENSG00000087086.15,ENSG00000171724.3,ENSG00000133110.15,ENSG00000064886.14,ENSG00000100146.18,ENSG00000146648.18,ENSG00000278196.3,ENSG00000118640.11
ENSG00000106809.11,ENSG00000087086.15,ENSG00000106809.11,ENSG00000145920.15,ENSG00000121552.4,ENSG00000116983.13,ENSG00000105519.18,ENSG00000143546.10,ENSG00000118640.11,ENSG00000148346.12
ENSG00000147872.10,ENSG00000134853.12,ENSG00000139329.5,ENSG00000015413.9,ENSG00000169715.15,ENSG00000091664.9,ENSG00000089041.17,ENSG00000185518.11_y,ENSG00000103056.12_y,ENSG00000103056.12_y
ENSG00000087086.15,ENSG00000147872.10,ENSG00000134853.12,ENSG00000087086.15,ENSG00000204071.10,ENSG00000170323.9,ENSG00000248485.2,ENSG00000008394.13,ENSG00000136231.14,ENSG00000136231.14
ENSG00000134853.12,ENSG00000164879.7,ENSG00000147872.10,ENSG00000106809.11,ENSG00000135452.10,ENSG00000167772.12,ENSG00000104435.14,ENSG00000186642.16,ENSG00000013297.12,ENSG00000013297.12
ENSG00000124575.7,ENSG00000124575.7,ENSG00000164879.7,ENSG00000144339.12,ENSG00000183036.11,ENSG00000163220.11,ENSG00000168298.7,ENSG00000243264.2,ENSG00000164530.15,ENSG00000248485.2
ENSG00000121905.10,ENSG00000159339.13,ENSG00000124575.7,ENSG00000147872.10,ENSG00000145920.15,ENSG00000107159.13,ENSG00000163406.11,ENSG00000165025.15,ENSG00000105810.10_y,ENSG00000276043.5
ENSG00000184357.5,ENSG00000184357.5,ENSG00000184357.5,ENSG00000139329.5,ENSG00000171724.3,ENSG00000128564.7,ENSG00000125398.8,ENSG00000136231.14,ENSG00000276043.5,ENSG00000146674.15
ENSG00000074410.14,ENSG00000137965.11,ENSG00000159339.13,ENSG00000134853.12,ENSG00000160883.11,ENSG00000164303.11,ENSG00000211668.2,ENSG00000005961.19,ENSG00000146674.15,ENSG00000143196.5
ENSG00000137965.11,ENSG00000074410.14,ENSG00000137965.11,ENSG00000184357.5,ENSG00000159339.13,ENSG00000248485.2,ENSG00000162493.16,ENSG00000196353.11,ENSG00000005961.19,ENSG00000111799.21
ENSG00000163359.16,ENSG00000168765.17,ENSG00000169919.17,ENSG00000164879.7,ENSG00000147872.10,ENSG00000159339.13,ENSG00000136231.14,ENSG00000203747.11,ENSG00000143196.5,ENSG00000056998.20
ENSG00000005513.10,ENSG00000005513.10,ENSG00000197561.7,ENSG00000124575.7,ENSG00000087086.15,ENSG00000133110.15,ENSG00000137463.5,ENSG00000102032.13,ENSG00000163221.9,ENSG00000104112.9
ENSG00000197561.7,ENSG00000163359.16,ENSG00000005513.10,ENSG00000169715.15,ENSG00000106809.11,ENSG00000101825.8,ENSG00000136235.17,ENSG00000121316.11,ENSG00000121316.11,ENSG00000100604.13
ENSG00000168765.17,ENSG00000167641.11,ENSG00000163359.16,ENSG00000159339.13,ENSG00000101438.4,ENSG00000121039.10,ENSG00000120332.16,ENSG00000138772.13,ENSG00000005381.8,ENSG00000131771.14
ENSG00000169715.15,ENSG00000168081.9,ENSG00000074410.14,ENSG00000248485.2,ENSG00000248485.2,ENSG00000079931.15,ENSG00000140092.14_y,ENSG00000142583.18,ENSG00000057294.15,ENSG00000005961.19
ENSG00000168081.9,ENSG00000197561.7,ENSG00000169715.15,ENSG00000197561.7,ENSG00000144339.12,ENSG00000204071.10,ENSG00000005961.19,ENSG00000164308.17,ENSG00000102837.7,ENSG00000168952.15
ENSG00000124766.7,ENSG00000124766.7,ENSG00000124766.7,ENSG00000137965.11,ENSG00000184357.5,ENSG00000089199.10,ENSG00000104112.9,ENSG00000103056.12_y,ENSG00000172232.10,ENSG00000172232.10
ENSG00000130176.8,ENSG00000134817.10,ENSG00000168081.9,ENSG00000130176.8,ENSG00000134853.12,ENSG00000168542.16,ENSG00000117569.18,ENSG00000153071.15,ENSG00000127561.15_y,ENSG00000105810.10_y
ENSG00000134817.10,ENSG00000169715.15,ENSG00000248485.2,ENSG00000073792.16,ENSG00000139329.5,ENSG00000104112.9,ENSG00000100604.13,ENSG00000196415.10,ENSG00000056998.20,ENSG00000121316.11
ENSG00000132329.11,ENSG00000248485.2,ENSG00000168765.17,ENSG00000005513.10,ENSG00000124575.7,ENSG00000145920.15,ENSG00000168542.16,ENSG00000013297.12,ENSG00000185518.11_y,ENSG00000197430.11
ENSG00000248485.2,ENSG00000130176.8,ENSG00000130176.8,ENSG00000074410.14,ENSG00000129988.6,ENSG00000156535.15,ENSG00000159339.13,ENSG00000278196.3,ENSG00000104112.9,ENSG00000223865.11
ENSG00000132703.4,ENSG00000132329.11,ENSG00000134817.10,ENSG00000163359.16,ENSG00000164879.7,ENSG00000172137.19,ENSG00000157601.14,ENSG00000104112.9,ENSG00000197430.11,ENSG00000057294.15
ENSG00000167641.11,ENSG00000132703.4,ENSG00000015413.9,ENSG00000183036.11,ENSG00000168542.16,ENSG00000135452.10,ENSG00000064886.14,ENSG00000164530.15,ENSG00000111799.21,ENSG00000168542.16
ENSG00000130656.6,ENSG00000177807.10,ENSG00000132329.11,ENSG00000124766.7,ENSG00000130176.8,ENSG00000136231.14,ENSG00000170323.9,ENSG00000166741.7,ENSG00000168542.16,ENSG00000102837.7
ENSG00000177807.10,ENSG00000177103.15,ENSG00000132703.4,ENSG00000168081.9,ENSG00000197561.7,ENSG00000087086.15,ENSG00000159212.12,ENSG00000162493.16,ENSG00000173432.12,ENSG00000211644.3
ENSG00000111341.10,ENSG00000130656.6,ENSG00000177807.10,ENSG00000134817.10,ENSG00000172137.19,ENSG00000147872.10,ENSG00000104951.16,ENSG00000168542.16,ENSG00000100604.13,ENSG00000142347.19
ENSG00000179344.16,ENSG00000124491.16,ENSG00000106366.9,ENSG00000168765.17,ENSG00000137965.11,ENSG00000171724.3,ENSG00000167772.12,ENSG00000057294.15,ENSG00000138772.13,ENSG00000005381.8
ENSG00000177103.15,ENSG00000111341.10,ENSG00000141469.18,ENSG00000141469.18,ENSG00000141469.18,ENSG00000106809.11,ENSG00000091664.9,ENSG00000100604.13,ENSG00000118113.12,ENSG00000127561.15_y
ENSG00000133063.16,ENSG00000242550.6,ENSG00000177103.15,ENSG00000166147.14,ENSG00000074410.14,ENSG00000163406.11,ENSG00000118257.16,ENSG00000172232.10,ENSG00000211644.3,ENSG00000169258.7
ENSG00000105205.7,ENSG00000141469.18,ENSG00000242550.6,ENSG00000168542.16,ENSG00000163359.16,ENSG00000196139.14,ENSG00000197430.11,ENSG00000143196.5,ENSG00000131771.14,ENSG00000185518.11_y
