idx,C3L-02504,C3N-02782,C3N-01505,C3L-01149,C3N-01515,C3N-02256,C3L-03744,C3N-03183,C3L-03392,C3L-03727,C3L-02708,C3L-02642,C3N-01814,C3N-02185,C3L-02041,C3N-01518,C3L-01049,C3N-02786,C3N-03186,C3L-00677,C3L-03390,C3L-01156,C3N-02788,C3N-01369,C3N-03070,C3L-01157,C3N-01852,C3L-03407,C3N-02183,C3L-01834,C3N-01818,C3N-01517,C3N-02785,C3L-04084,C3N-03182,C3L-01154,C3L-03405,C3N-02255,C3L-02984,C3L-02707,C3N-02186,C3N-02769,C3N-01364,C3N-01367,C3L-01045,C3L-03968,C3L-02704,C3L-03266,C3N-01816,C3L-02970,C3L-03681,C3N-02784,C3N-02188,C3N-02181,C3N-00661,C3L-00104,C3N-01368,C3L-01048,C3N-03184,C3N-03188,C3N-01857,C3L-02900,C3L-01327,C3N-02190,C3L-01040,C3L-00674,C3L-01043,C3N-00662,C3N-01851,C3L-03728,C3L-03400,C3N-01856,C3L-03260,C3N-03088,C3N-02783,C3L-01155,C3N-00663,C3N-01192,C3L-02465,C3N-01815,C3L-01142,C3L-02542,C3N-02770,C3L-02705,C3L-01061,C3L-03387,C3L-01046,C3N-01366,C3N-00665,C3N-01196,C3L-01887,C3N-01334,C3N-03473,C3N-01798,C3L-02955,C3L-03748,C3L-00365
ENSG00000143158.11,1.4609900953047186,1.5289805377582528,1.6457677406053026,1.52689029207277,1.4696080920010623,1.4966151297457146,1.4670811133601618,1.4769657526843534,1.6090671507974146,1.5589497730467994,1.4332624405807088,1.4428953065874404,1.5968652006131114,1.7111949069551262,1.5604357714924588,1.5619960641417874,1.4245986771827588,1.4196166243979336,1.5687314614005714,1.3767377253883382,1.4379889860768251,1.4697512346229902,1.601183509668833,1.7486007211696577,1.468499252408103,1.4996772233385507,1.3930817869321013,1.5874349119238962,1.636204882728568,1.6885048006906458,1.6920406919635966,1.4698683314714658,1.5315574150867275,1.4249770633777727,1.5233571759440787,1.4289097908058026,1.4575272613797374,1.5706377028756868,1.3917010247791723,1.3733223108260402,1.5913557214840839,1.5779582055102597,1.5848815482618615,1.5827264253820845,1.499297383405538,1.4713174637423179,1.4700344576921913,1.4793905564366425,1.468719517954944,1.6826577227180368,1.5443372796542936,1.4542041190199735,1.4504815257682058,1.6503016624773086,1.4901473776595244,1.442755114306101,1.466320021367698,1.3173729050140384,1.4738635943452132,1.4615374460564976,1.4582393106114662,1.4935191086685793,1.5046052209862621,1.639434896352303,1.4185590862495991,1.5984305470637215,1.3799067718943585,1.4318248792100534,1.6410759898757925,1.6826405956162234,1.6122189537215852,1.5719967569996216,1.5334383644596907,1.455056260502814,1.585255716192669,1.4534580030345365,1.4285436101698838,1.543002713654184,1.6729330200364698,1.5467187539937206,1.42898199422636,1.4587817064528936,1.4581012888875553,1.4895161072812788,1.35175578786882,1.4915089999427487,1.6760531208466347,1.6814963777619072,1.4975545355101032,1.3088963871352373,1.433905320487267,1.4625061022484653,1.41903973838952,1.5489767447399942,1.6419447543434105,1.4397241114158812,1.6385364691620463
ENSG00000118402.6,0.9781080600464663,1.2958589705048082,0.7637366050632562,1.166011030112422,0.819454683954776,0.9927630172781483,0.9129631520611311,0.6911499115844026,0.38599057904655043,0.9812824596243809,0.869961136314104,0.9178563463654236,0.9878740849864545,0.8533165591179646,0.9399483384722577,0.8948116486605616,0.8909671539675282,0.1549605117382122,0.9915534589303022,0.9702317072619102,0.9608941462440859,0.8564115957177594,1.2473280249523155,0.76156636766927,1.0276037175018207,1.0770841219324359,0.6800826838817912,0.5503740016247306,0.9372513674929451,0.8179188114389375,0.9531676512991326,0.862640699103332,0.8447764921969544,0.872917516363548,1.2895451039406858,0.6639450202707338,0.9348670622003447,0.9154346913065128,0.6786604770598825,0.9233504183232849,1.104093908924579,0.8495350592616084,0.6605987358431933,0.9549125803727824,0.6364500812384011,1.0329267547759904,0.7806861149363019,0.9455980677014781,0.9404780393683447,1.1126206452629388,0.6011472608914904,0.8555066564279298,0.8015481681809321,0.8303078291547809,0.5712613301456068,0.8916854985389877,0.6821008258388311,0.5927992278374637,0.9266986188013848,1.1716386349948864,0.7418220561226797,0.8094618895122714,0.46763208704276643,0.7603775059688619,1.1409733164178388,0.6515725443298225,0.8317733975739192,1.0661174176736825,0.9607742764885167,1.2586918534689844,0.8648895070389474,0.8749325467443568,0.8671517875166008,1.0442219903255598,1.033584350203213,0.5782504677677942,0.8473718242801209,1.1676349024061128,0.5571462454294733,0.6312225177178827,0.8401788357421389,0.8505001727552121,0.7799887681590889,0.7429772377065055,0.46694046278370926,1.1497199686818185,0.8629380744322099,0.7286531972796285,0.4969766238339779,0.5149696300940816,0.9104260117011813,0.9087494513841021,0.6765069355122716,1.1912697468154239,0.6958371041312468,0.8554156284275622,0.6501649455025288
ENSG00000023228.14,2.110791856476723,2.1540450273312857,2.1533651432656318,2.0645003279273433,2.087643514630387,2.1522562616507614,2.14398388056446,2.0701879470018,2.191589625099155,2.1667885311580193,2.158846387085785,2.1306583271755217,2.2209493101637188,2.203864035297649,2.070836724460689,2.0452258205769223,2.0180551417338735,2.1407991650135307,2.190882110607238,2.189974295467335,2.2163178716820786,2.1726909738696887,2.2388012181349626,2.068486741674004,2.1944702276000116,2.185561704911607,2.158554294209819,2.129656469533245,2.026879260044908,2.1886593754504022,2.149907556507919,2.1889595587925395,2.1217068475205854,2.193873595161188,2.1602935100222886,2.1404043664560923,2.127107849945527,2.1614225961216813,2.1182305940165396,2.1634374789953177,2.1807055114108516,2.140669486624096,2.2811462503389155,2.0935447158022513,2.129672303336262,2.166532561442557,2.176408948622566,2.117523001336163,2.270352831753836,2.27756127064943,2.2153246821297055,2.0558227877975654,2.1226222003913313,2.034563754231129,2.1648770776012856,2.1086880614726424,2.159211732828672,2.099310624121529,2.205540873200983,2.1490532049792224,2.1975090283415293,2.120588150006641,2.149381054599341,2.1506325207897836,2.164553804888619,2.140647102127064,2.1145906787096167,2.1234792550290797,2.1038583581320744,2.1316082003413444,2.1105465612237886,2.1377379412431075,2.249665346274066,2.13780280243655,2.154580963727738,2.0586496893877535,2.1014009616665033,2.1596712982254322,2.1077609544646694,2.1271193505289063,2.0155232020426452,2.1145343885516152,2.1417584542140657,2.164084483217557,2.193413023736432,2.207731096994677,2.0666994525571867,2.229557019407731,2.091744798061341,2.0906728554243594,2.1211998824660223,2.1877499657066903,2.0948986620793635,2.1005970193635664,2.1166889451934345,2.1264651390602727,2.2175967218713377
ENSG00000163349.22,2.250223608433319,2.1292369431285136,2.1333593337214274,1.9848470213834672,2.065304884896797,2.1174821449411443,2.256401302044359,2.3283448602386225,2.142011134584517,2.184228672596633,2.1912630181414103,2.2407084141123015,2.0817058736330436,2.2387027452521657,2.155903549955394,2.2320703415473564,2.1173908683189873,2.198004291355643,2.1236844646812436,2.17001573314371,2.1591152374947615,2.0807806962807143,2.2187171892046176,2.108162527162915,2.0458117117556553,2.148289425726026,2.153599298532065,2.1968123505215598,2.25333552054422,2.161286370214533,2.0578314980909407,2.1790403750237135,2.069406298562487,2.126679763085346,2.242411415259751,2.1404043664560923,2.2192131431901334,2.0869507830313,2.2467221707848863,2.0938785269162743,2.1434017437979667,2.376196524143656,2.0747387559736197,2.250535555826011,2.07281495761702,2.089280901722479,2.203670612366283,2.105107490131457,2.0196484976659335,2.227778546973163,2.1656163884322273,2.128228753080393,2.14005258872298,2.0816450957525503,2.177235669804776,2.1635630515005992,2.181565481988613,2.06466452459466,2.1433149514041596,2.104045626929291,2.2174240289875224,2.197733718232214,2.127061891128119,2.155620788007167,2.0951635579884376,2.053589992043037,2.139414435528621,2.0911333780391974,2.1855302023614844,2.2014514857033274,2.24260998038283,2.033513317424236,2.1253117484870017,2.065550403186134,2.2341477537924725,2.1454387262560637,2.1237451287518456,2.124855150368847,2.320201317876538,2.1844219506332556,2.072693383759705,2.1244707880076152,2.0646804351381207,2.1467242676603733,2.096568059439398,2.110397966515113,2.1631309161733117,2.3021345736692442,2.1638273846260154,2.053325656391471,2.0343544740785116,2.160427263816011,2.271337179496648,2.11799280222776,2.0445998178782667,2.141396996881858,2.2648182541322783
ENSG00000213626.13,1.7721967859664125,1.777011763617563,1.8182928406621366,1.8703702848849406,1.5887474505802095,1.6778876324219927,1.5295102547553323,1.5315811204236565,1.4281552389095005,1.6112701973626402,1.3859092233694525,1.3853691247795783,1.8504871742939828,1.7460336169096435,1.3452667422999698,1.4997394697544393,1.834284047551414,1.444488418459721,1.6359042193095559,1.4116402612517769,1.5995988630112536,1.4573309268406966,1.3753134993109395,1.6667694135987785,1.594855273793396,1.5270102280746432,1.5565718693195714,1.4804829533128778,1.877567439935472,1.1710305789816484,1.6746208971279524,1.4525345578354414,1.5340479174180655,1.5518738595832242,1.627845989305323,1.3227106699117257,1.701456928542953,1.3050463934576908,1.020678817529214,1.4553273468306551,1.6460430448045738,1.8059979624686713,1.3511685805455904,1.5926940977645454,1.7539194098873598,1.725475424221375,1.5419061166528991,1.412346795931226,2.43666164743591,1.6378532714093965,1.472285107939799,1.5141262971850722,1.769084123915981,1.6428886445126405,1.6779732619681713,1.350465358349992,1.5706126799483564,1.334695954777473,1.5559769207483016,1.3640460311583418,1.1098512680606283,1.38155849207282,1.5790024325570022,1.8039978318537906,1.869620473331813,1.7227978471837597,1.744741525863268,1.7826283558872404,1.3936350509043878,1.7375174626863532,1.7243482718754886,1.7977919598872203,1.3693164861003237,1.5173393738959806,1.6200413222240952,1.512962689929957,1.4831626852673883,1.6946767749236944,1.4380739500386661,1.6961539693962808,1.15811961589123,1.8512446439662547,1.7066903323460383,1.6308778625326312,1.7589019505904042,1.0674110803942283,1.6414366980100774,1.9067120366582389,1.5746100497439517,1.3910602250075932,1.6125339190534629,1.5966108908918983,1.6699800410486383,1.717939498588067,1.4878728884470631,1.6661159624208108,1.5515742894878195
ENSG00000196118.12,1.0353497739300759,0.6963468076606307,0.5518000602043398,0.4175437568412324,0.42016408781670594,0.5469091637512657,0.7384663322751102,1.0775784635071246,1.0143483678290737,0.5140361559961553,0.7877475727830285,0.850375633966462,0.689793671213289,1.0769561922331403,0.6472183801522435,0.9371132482082678,0.7867888107113903,0.9051435642298541,0.5715681718928395,0.745872518541463,0.5443346158078376,0.5115493298345904,0.5154660107305419,0.5656175820859101,0.503272072769243,0.7412111900981061,0.5910661865309532,0.5478867467733116,0.6142899005962346,0.3213973810104873,1.097428437959464,0.850241719392299,0.5443471959676488,0.6940823766239176,0.8372247513645166,0.7156608788168721,0.46729578571022545,1.059363882072523,0.5693154051935676,0.5050030065336092,0.7637592024030234,1.4267498474227023,0.4400411373461078,1.256334993218401,0.7403012592238511,0.41364256261351845,0.6690124269097681,0.5386424414335985,0.8760644010556609,0.4977044424136862,0.8812534958767809,0.9028701447525934,0.8412645530223314,0.7363186950274995,0.4824524865713248,0.5204312478225744,0.5309894815176295,0.6965890431343847,0.7304629518229221,0.7146866967379477,0.6648007911243022,0.5982074609100488,0.7803235672745862,1.058825533584928,0.5558400594320609,0.5870756624875708,0.6162783646281409,0.29800236493934423,0.7308804095045816,0.4939827108467262,1.0342296950775975,0.9418844598546703,0.47235398526222944,0.6044020215183524,0.7828743676336146,0.7591457080880537,0.5689883292490682,0.8099238518567388,1.0259646380035716,1.1085033482391975,0.8997849643323601,0.6991936500389717,0.8072893052382462,0.7975379151719396,0.40029126171364765,0.41725072600368546,0.6456952951164994,0.4840918661611762,0.7944571570039579,0.5970587735683719,0.7467100104038125,0.7399696701594073,1.04143646062112,0.7966091358636308,0.5546667061923378,0.5972686931220622,0.9529046741712217
ENSG00000096384.20,2.454391530941191,2.7147077303139224,2.568485691307875,2.35573272997839,2.427687100575036,2.5670369580321215,2.5836359251477354,2.5964566655042907,2.4692291719811283,2.6252151061158604,2.325916716372472,2.5583529832252787,2.6809499487025534,2.7140022882030794,2.4786570937441277,2.600776862929013,2.668679316934722,2.404440182068481,2.6562880286872703,2.3621168955085987,2.497356900515418,2.530395837999749,2.527509134008673,2.633866684890988,2.6132615124424223,2.5284666734189503,2.4954940002970423,2.5798495976400906,2.683826383223076,2.4549240627447646,2.6476159803834802,2.605565277083251,2.6571648487582604,2.532331415987652,2.6480240987054,2.587636587996993,2.490550358424244,2.578464749427816,2.4616571290399563,2.40689381127197,2.53879681131614,2.495199658890381,2.5472129710876263,2.4797920206226127,2.6240840052427123,2.617557654756652,2.5828555717107045,2.5520658935009015,2.841238869346675,2.670844787691941,2.379362051331384,2.6026126635540927,2.5309912984470966,2.6816284895484372,2.5158610961804126,2.4379380016403833,2.524298131608643,2.374004698941707,2.6137429201881455,2.529117197400862,2.5534647711378446,2.4938731575497366,2.5139273912959665,2.631975365931223,2.536287270425304,2.5137241290271546,2.5787701074681824,2.561392666584402,2.450320220970712,2.5656093867746113,2.4444427530598563,2.7308256815457352,2.5182691174941247,2.5988822733343424,2.6170380663571113,2.4257234123412044,2.528422821519719,2.6868872514822963,2.562633262005377,2.5705667328146964,2.2939171304039787,2.6486158593116165,2.621631282654626,2.484008455628512,2.640389782030437,2.477244039571296,2.625507421204473,2.6800383906860907,2.608904411017076,2.638431774573399,2.5529456270210718,2.500719096454469,2.6291843134133943,2.535491590968401,2.5989403486121407,2.5321139432133286,2.495930374392534
ENSG00000128487.16,2.2477337557198083,2.2582389809829255,2.2033796671261427,2.276079423434514,2.2464959927359165,2.291352728489232,2.281382951262114,1.8641638847888566,2.3105780023342866,2.316275457774707,2.395737152492281,2.138161742193939,2.2209493101637188,2.253633620946959,2.0633308280935094,2.0950510261690383,2.02302192806313,1.974183016593615,2.1485724816908713,2.222406959243225,2.3630550637278045,2.299378113249085,2.1032340228551334,1.989135170696182,2.2465093813378263,2.32222672859207,2.351799125642197,2.0152427463679703,1.9746201230066052,2.28073221124378,2.1349763037916527,2.3823836422846556,2.2188364384427683,2.375545807810687,2.371809326543026,2.439382812900562,2.3063397719350314,2.486616179949679,2.325778707154567,2.2926183899992556,2.2951037320903658,2.051441927883791,1.9578574037426695,2.3377526891725444,2.184057590545972,2.1615485833961006,2.5159405788852185,2.221813295455701,2.004755170888435,2.294985223936124,2.235207999608697,2.1207384808097562,2.3193365829913644,2.019688132897347,2.2068962910931527,2.181023275600404,2.449810471907906,2.423499126837234,2.384751527975835,2.1790582570125094,2.254764655198759,2.2649250195899713,2.362653061102129,2.1780679904853937,2.278552067653202,2.1804197647054524,2.2560612688211235,2.160801420786635,2.054360270720311,2.136597006438629,2.1055630359725033,2.232036410412563,2.37401894406113,2.095458260757882,2.154580963727738,2.2545761261476227,2.245396705105378,2.0701689295569676,1.9753231326153173,2.0698167504245566,2.194490727417788,2.3256828769916154,2.2163500855778833,2.2508855610034746,2.523679184031447,2.325029997829024,1.9925214036217065,2.5473966535874633,2.148908601618494,2.0981422952309376,2.3494792416560486,2.3044924192395917,2.01786212630562,2.204971716548726,2.2534097038946137,2.193658499257405,2.262332910329071
ENSG00000111490.15,1.0005167344680623,0.7581933615781402,1.1833334529910156,1.8355219632719948,1.1023113777814342,1.0374229185952144,1.0576568643303699,0.9957795377339413,1.3414176697541411,1.135602796868341,1.178991373754389,1.0953371229343754,1.122069946942892,1.1465589577637008,1.4828748423649338,1.011751406185257,0.8487991380321475,1.026890996162305,1.2452619043264441,1.0649849818933188,0.8243788162205282,0.9780560901375446,1.3878660173924053,1.2402299222270528,1.369401835361665,1.4449863656802417,0.9993330553994356,1.2292950858680696,1.123741830809631,1.0441691419885024,1.1844776412952993,0.8081347842936308,0.9417317479559435,0.9002430080743905,0.8347363299936844,0.6294513085982975,1.009522136373473,1.2181874354566091,1.0157377840061093,0.8412460123871283,1.141372807359055,1.1442413639979252,1.105120899913032,1.091918237269708,1.0048609609139927,1.3492598413845946,0.979151026990559,0.8835453427003535,0.7968070803880695,0.9782072913370173,1.0723818851435853,0.8904113252090999,1.000254595161725,1.169546373671687,0.8477477549220939,1.2083391341775835,0.8085485335868979,0.8251260723790697,0.7751660540417603,1.1841157357987282,1.0178190713253337,1.3317871577337403,0.8721297263528791,1.0961627137070453,1.1707119936607735,1.0787990937021779,1.0896425834097385,1.0163794114407798,1.2130412789825686,1.5105517292903936,1.158792908733456,0.8600681301568559,1.0436095427764447,1.2931550581810811,1.1503237500013153,0.9996200471672961,1.3714418498406746,1.0160603158447647,1.1932676724364009,1.0686655840796955,1.0761425466291161,1.1434252287180926,1.0133362549422316,1.0530058872498662,0.6771933634767839,1.1222919916569363,1.258282349242009,1.0810797900763993,1.1868708793784664,0.8110582240268261,0.9377202829086846,1.0750950282585363,1.140788741273839,1.136622137503479,1.299024233201088,1.1163747302894609,1.0447878345757995
ENSG00000198440.9,1.3813397069995137,1.5512830054565445,1.5807738668485682,1.3949645031094757,1.315744574536035,1.4047617843227391,1.3497173253351473,1.2238979987141476,1.1060189967906395,1.5589497730467994,1.4631854846320556,1.307858847639333,1.4154011649343858,1.4275829231325317,1.3477687077556963,1.4125702725710327,1.3724474207255744,1.1412017616702819,1.444316264369444,1.508938252579448,1.579702294598274,1.5194324657521654,1.340166448682836,1.3344847101291475,1.5750308342742285,1.2660297292172067,1.4772919384755185,1.4158143271759829,1.173487552209425,1.3700323270464163,1.2317350561422844,1.462453741604268,1.3647435689337066,1.4747502723228412,1.3318233830311244,1.3004726036472611,1.4799312516284258,1.1536700213826423,1.258194298984874,1.552237872566494,1.3302790865507055,1.2755662816548838,1.3561422551086095,1.199045796200207,1.4152473940814412,1.2745250905779768,1.321309690304879,1.5116460545464712,1.3124140534250903,1.3914287892118737,1.2362949836110202,1.3369064552617926,1.348439052363784,1.4545136930225102,1.5791045243402482,1.3180641710562122,1.349608613253739,1.453457834512791,1.5634440313639204,1.4590370250537237,1.4208986844002294,1.2795272566777072,1.5393239197192743,1.3129029243023664,1.4929305615879722,1.6133546230781262,1.3228369549674668,1.4964917517459786,1.1116196978758657,1.5579453872145965,1.375526421911823,1.2965955962515645,1.4190330544955918,1.1761405654316144,1.3366840911060605,1.4385756303220514,1.0982719937962022,1.4932902282503882,1.1033429162533535,1.3574457744316586,1.2028366406342692,1.5184001031888938,1.4456693503269187,1.3233540440910927,1.4088446527198155,1.5638849174788343,1.194019432847571,1.4913431855967418,1.4155260936070804,1.4383666771159194,1.5058381316059506,1.522119270009947,1.2550513191730888,1.36761328282159,1.2096088570105163,1.4073717528024474,1.5714570399134788
ENSG00000102078.16,0.9681735477195591,1.0281549338727005,0.9884518607685334,1.0938501127153295,0.9658471708089029,1.238417313176804,1.0451910213707098,1.1668497645937306,0.9796682137140844,1.1629838189269641,0.9571618738537374,0.9828359204249129,1.0524730935769353,1.0893737038526436,0.9649679930295241,1.0764494356466194,1.0472719197492049,0.9101179230422116,1.0412797169155377,1.0101238837062552,1.072663119304,0.9780560901375446,1.104329738968259,0.9401569971012314,0.824626237374946,0.9999802003905313,0.9349676615454205,0.9606715619148141,0.9372513674929451,0.9645883504027669,1.1969203518921885,1.0162392597636098,1.026309207128183,0.9797805959686097,1.2323611808389616,1.0042121430795596,0.9398457267000531,1.0940925709103375,1.0008899782691785,0.9084200861091759,1.0394837834190618,1.258236450157392,0.9510613303235128,1.1591751066703633,0.9850844928377346,0.9582169238596052,1.093203914761999,0.886028444941295,1.1363252864924585,1.0205226064618447,0.9383434711883349,1.1872008801459872,1.0698516457145217,1.0407234929211318,1.030531333611717,1.0088436022486753,1.0343462376013697,0.8820199172449784,1.0783556354046033,1.1791148937931804,0.9382337499937845,1.0208158607831723,0.9490316440465006,1.058825533584928,0.9724045809124702,0.9520439414198348,1.0152209604663627,1.0039386895215945,0.950874659006164,1.0118956158363193,1.188694060241164,0.97411964707865,0.9267917730152769,1.019323698897079,1.1006442354546468,0.9252329875593901,0.9715805664223089,1.0210340512528482,1.0509076359665181,1.0587248286702884,0.8501214760407579,1.0738952735247327,1.090339682386813,0.9290043475556973,0.9225339396959378,1.0125301691315205,0.8925845679900902,1.1011011843554375,1.0228885894874586,0.8881926390960864,1.0766233103810505,0.9062655693940405,1.1954349806823752,1.250887579802852,0.8967420444626895,0.972182756592356,1.049733668744182
ENSG00000138028.16,1.1946505505404863,1.5066532619757584,1.0583971723874586,1.2307293416793212,1.2834776649208492,1.1962412773389963,0.7434376804694434,0.5527247795324242,1.0217851414062693,1.0235872598569034,0.7827603987744708,0.8104074433016953,1.4477006692296266,1.0496078049188444,1.4203257059717684,0.7829042369006696,0.960427660782169,0.5998671639154713,1.265172317934146,1.144769334782009,1.2391476554996081,1.052528255600178,1.1570001048380887,0.9699138362179148,1.2603921985556434,1.0671199992968243,0.977035574849546,0.6746869990986537,0.7931156904806361,0.5868408781477739,1.2815058985298402,1.321130170857913,1.469294856803277,1.1961198486483489,0.9117280872072326,1.3128270849052972,1.1712789459690003,1.0370223381454087,1.1666616529693528,1.2639657011646295,1.1314251359956193,1.1021440050812712,1.164755257923632,0.5242094567266453,1.321309170719216,1.0254507877063055,1.093203914761999,0.9629797833880678,0.5026142321098693,1.36653742737374,0.7275057434704804,0.69109518008744,1.1817547388037049,0.872381044827162,1.035474770493113,1.1908789100777797,1.203117043758925,1.0996716639155608,1.1778175488046458,1.2215970466303097,1.0874717860846936,1.3591613916202343,1.0135092274078084,0.8945868354525701,1.0765395157248137,0.7359681941912803,0.9755525970695933,0.9616402349963645,0.9434499458943995,1.238761573110333,0.33484176131231785,0.8947848560431896,1.1878099747703246,1.2109832195027015,1.3764674861384276,0.9822820829572505,0.9666151959588997,0.988729639777345,0.23438685094701758,0.38599230344522534,0.6614598763744611,1.111131930486093,1.2170460001968177,1.1249267802724838,1.5056647849747227,1.0848561722417194,1.2113276442658496,0.6712168224416374,1.0775410645716796,0.30609919496947746,1.3148030461272533,1.1123532581094626,0.4632399838960552,1.233491796938659,0.7528620896695206,1.2879666630891735,0.9926204681464761
ENSG00000175202.6,-0.36486869656689835,-0.4797300401401609,-0.9429089926289698,-0.6223550517473637,-0.41671544410268935,-0.7493208752545223,-0.7697507759484317,-0.3555287859721823,-0.5899620067341002,-0.5081803626965221,-0.2701068420422115,-0.7809918479543192,-0.4614263052034426,-0.603563636801471,-1.0095080856662506,-0.9521339848307814,-0.3678896751139705,-0.3974171625800317,-0.7209163274511314,-0.5392094130709286,-0.6052891070941352,-0.7232279886499272,-0.7827405142907997,-0.6569173556570961,-0.7458163002346948,-0.6890255549971216,-0.9486243953957159,-0.9226280664826491,-0.7002015930405394,-0.7317665531644671,-0.293044471242885,-0.8963033606632415,-0.7305658524675986,-0.9596324905759762,-0.22336532109787505,-0.36622104494933483,-0.7392088758266219,-0.6045101899304712,-0.46276767711261585,-0.6790394127490229,-0.7245367794590494,-0.2114522639646608,-0.917324387647455,-0.48843129978851746,-0.6874114123714052,-0.4601235486010304,-0.3795702939962786,-0.5682997065556514,-0.7141457434005161,-0.6909078680808699,-0.6194895991437886,-0.6266933880600248,-0.7584217863920896,-0.49860580269866306,-0.4725948017300057,-0.7853939694245141,-0.9284868011349242,-0.7336019453347772,-0.5772272399216835,-0.6434419751287492,-0.7282783978137076,-0.43163610356701326,-0.4319045980590493,-0.7635630702779423,-0.701560778861294,-0.2560600119462163,-0.5862340631980769,0.15411297522204695,-0.5945793752076185,-0.5890372048127712,-0.6266796006705321,-0.4549240224112012,-0.4990963206503162,-0.7773160750817936,-0.7724077319129883,-0.5968368776555277,-0.7209156097354472,-0.4424378552216774,-0.3976857126631191,-0.40921830095939565,-0.7448023108614724,-0.4773257275487111,-0.9324113130600736,-0.4617225207302824,-0.7172499621898751,-0.5292266176647707,-0.45560147141226726,-0.3631634862420247,-0.7286014002339181,-0.9622614804528121,-0.7122184115848821,0.051313388414791564,-0.5748397609028504,-0.9539781959969036,-0.6184222617835482,-0.9424049397209604,-0.3170563023916938
ENSG00000025770.19,1.7771764913934336,1.8613344418227835,1.6182847597439518,2.2686119259460256,1.6607274797217777,1.7101778836523518,1.3921611473561137,1.4521654106972792,1.5223295816420552,1.6884801949601589,1.6077885950101893,1.5429158287829356,1.8728655837364125,1.862967258392698,1.5854554260497253,1.6641128230028288,1.8367674407160417,1.6906694360832963,1.7578555026567302,1.4814952293844639,1.7910535925651518,1.7678137807824763,1.5961625024362462,1.6419720476682091,1.8004842727059591,1.683578648840206,1.754746921451314,1.6894123608320766,1.7581428691512744,1.583989689790055,1.8139792558131091,1.8467725167274491,1.9673206080009416,1.7185892229447306,1.871661515219462,1.7994453926968168,1.5520969935516997,1.6351799408873504,1.698193334217379,1.7336376825954853,1.770388936847524,1.7266873316239268,1.7241195676535834,1.5503314901390863,1.7217826492634405,1.5909080169670455,1.7104575485810962,1.7599562786406073,1.580369824363596,1.724973037842864,1.69343730659988,1.8511136466410467,1.77655429034383,1.8387014066696616,1.5544120571176743,1.749531251739665,1.6898078379689758,1.802368803962312,1.8894580808418384,1.5565284399518802,1.7320207819922535,1.705022393942497,1.7848347179027158,1.8314333015494013,1.49540878469155,1.6506648131141373,1.8092832935926797,1.720424746291314,1.618801850540499,1.5230237445336052,1.5026063158195806,1.8449411944719483,1.8169396966946398,1.6743057797183747,1.6946351879097834,1.721315907904752,1.5998737180098284,1.4932902282503882,1.6804309152157126,1.6239277790908422,1.605414146325355,1.8760608016076148,1.813580140090389,1.5936774006243806,1.8855205333982448,1.5489105897127478,1.7403407632573848,1.7240418406048639,1.713827159842474,1.522995430124446,1.7365987881784772,1.623933592782577,1.7619268740689134,1.7725871079000117,1.7190055456113484,1.7979891534151078,1.7304941898807198
ENSG00000102935.11,1.4833987697263142,0.7977870639657636,1.1283424840063836,1.5044877996073052,0.9980892597243847,1.4792280713909056,1.4895645976561414,1.2883937829808334,1.68095596204364,1.093273082148049,1.513057224717634,1.8080364927669954,1.363184876235383,1.644030851121382,1.0800584039929482,1.3652612398613184,1.332737964023175,0.776009209461052,1.1183827936113635,1.798312458069103,1.0801243324588672,1.1841338368613628,1.4807295461590881,1.123682302353376,1.5155575157167265,1.2784538222790671,1.3856492934154716,1.4854574630157158,0.9372513674929451,1.086447992802813,1.4108852033162924,1.1550334386489138,1.33986345064364,1.4150224215887592,0.443108574652113,1.5277209319075742,1.3479966423861516,1.3397999062332018,1.6314646764878453,1.5870421910889012,1.399887916916349,1.2879624415243343,1.3138908896957615,1.2837460922701684,0.863928905285559,1.2496052003456937,1.455164459286528,1.1243317670044373,0.7893852392106155,1.3217329760650993,1.6710685744360148,1.6663785648728942,1.378319718075181,1.7321175798131114,1.18867187944758,1.3679255824497965,1.6301978402091328,1.3173729050140384,0.8074488622699523,1.3240642993239862,1.4806187925874008,1.570639791226983,0.944047030871261,1.2157314789077323,1.3566035086601518,1.183193005422938,1.196310266461001,1.2775599274121558,1.3194126688304482,0.8598866940520596,1.2210620567482573,1.29411405758921,0.9640729816318387,1.4874564395388752,0.9392231101108175,1.292232298649279,1.2820403546469872,0.8819435405657897,0.901149676253116,1.3076423406887911,1.3767831326586097,1.1483685874474527,1.323886080186926,1.258873243450125,1.1680980042942388,1.039983103369346,1.3472712819482737,0.6013171296649451,1.4801492886679946,0.8110582240268261,1.190738177002239,1.206715934911908,1.1333335926505737,1.2061804178418751,1.1772930413175104,0.9547871422302097,0.45198363063477104
